Country Name,Year,CPI,GDP,Trade Imbalance,Real Effective Exchange Rate
CF,2015,244.5797604086441,3632530000000.0,,
BG,2015,6550.406613981828,50811995689.0,424885976.9,97.07955756
RU,2015,151.5294666666667,1363480000000.0,109725000000.0,79.57113864
CN,2015,89.64904333333335,11061600000000.0,358836000000.0,130.0436724
CN,2015,89.64904333333335,11061600000000.0,358836000000.0,121.1373027
CN,2015,89.64904333333335,11061600000000.0,358836000000.0,
CN,2015,89.64904333333335,11061600000000.0,7392008256.0,130.0436724
CN,2015,89.64904333333335,11061600000000.0,7392008256.0,121.1373027
CN,2015,89.64904333333335,11061600000000.0,7392008256.0,
CN,2015,89.64904333333335,11061600000000.0,17350368693.0,130.0436724
CN,2015,89.64904333333335,11061600000000.0,17350368693.0,121.1373027
CN,2015,89.64904333333335,11061600000000.0,17350368693.0,
CN,2015,89.64904333333335,309386000000.0,358836000000.0,130.0436724
CN,2015,89.64904333333335,309386000000.0,358836000000.0,121.1373027
CN,2015,89.64904333333335,309386000000.0,358836000000.0,
CN,2015,89.64904333333335,309386000000.0,7392008256.0,130.0436724
CN,2015,89.64904333333335,309386000000.0,7392008256.0,121.1373027
CN,2015,89.64904333333335,309386000000.0,7392008256.0,
CN,2015,89.64904333333335,309386000000.0,17350368693.0,130.0436724
CN,2015,89.64904333333335,309386000000.0,17350368693.0,121.1373027
CN,2015,89.64904333333335,309386000000.0,17350368693.0,
CN,2015,89.64904333333335,45048190598.0,358836000000.0,130.0436724
CN,2015,89.64904333333335,45048190598.0,358836000000.0,121.1373027
CN,2015,89.64904333333335,45048190598.0,358836000000.0,
CN,2015,89.64904333333335,45048190598.0,7392008256.0,130.0436724
CN,2015,89.64904333333335,45048190598.0,7392008256.0,121.1373027
CN,2015,89.64904333333335,45048190598.0,7392008256.0,
CN,2015,89.64904333333335,45048190598.0,17350368693.0,130.0436724
CN,2015,89.64904333333335,45048190598.0,17350368693.0,121.1373027
CN,2015,89.64904333333335,45048190598.0,17350368693.0,
TJ,2015,494.3847751,8271431485.0,-2508925273.0,
UA,2015,173.9416666666667,91030967789.0,-2377052775.0,71.55881831
CF,2015,99.975,1695825714.0,-322373526.5,112.6437147
CF,2015,99.975,1695825714.0,-322373526.5,
CF,2015,99.975,1695825714.0,-322373526.5,
CF,2015,99.975,1695825714.0,-322373526.5,97.59640512
CF,2015,99.975,1695825714.0,-322373526.5,
CF,2015,99.975,1695825714.0,,112.6437147
CF,2015,99.975,1695825714.0,,
CF,2015,99.975,1695825714.0,,
CF,2015,99.975,1695825714.0,,97.59640512
CF,2015,99.975,1695825714.0,,
CF,2015,99.975,1695825714.0,-2710162690.0,112.6437147
CF,2015,99.975,1695825714.0,-2710162690.0,
CF,2015,99.975,1695825714.0,-2710162690.0,
CF,2015,99.975,1695825714.0,-2710162690.0,97.59640512
CF,2015,99.975,1695825714.0,-2710162690.0,
CF,2015,99.975,1695825714.0,1749394493.0,112.6437147
CF,2015,99.975,1695825714.0,1749394493.0,
CF,2015,99.975,1695825714.0,1749394493.0,
CF,2015,99.975,1695825714.0,1749394493.0,97.59640512
CF,2015,99.975,1695825714.0,1749394493.0,
CF,2015,99.975,1695825714.0,,112.6437147
CF,2015,99.975,1695825714.0,,
CF,2015,99.975,1695825714.0,,
CF,2015,99.975,1695825714.0,,97.59640512
CF,2015,99.975,1695825714.0,,
CF,2015,99.975,1509290000000.0,-322373526.5,112.6437147
CF,2015,99.975,1509290000000.0,-322373526.5,
CF,2015,99.975,1509290000000.0,-322373526.5,
CF,2015,99.975,1509290000000.0,-322373526.5,97.59640512
CF,2015,99.975,1509290000000.0,-322373526.5,
CF,2015,99.975,1509290000000.0,,112.6437147
CF,2015,99.975,1509290000000.0,,
CF,2015,99.975,1509290000000.0,,
CF,2015,99.975,1509290000000.0,,97.59640512
CF,2015,99.975,1509290000000.0,,
CF,2015,99.975,1509290000000.0,-2710162690.0,112.6437147
CF,2015,99.975,1509290000000.0,-2710162690.0,
CF,2015,99.975,1509290000000.0,-2710162690.0,
CF,2015,99.975,1509290000000.0,-2710162690.0,97.59640512
CF,2015,99.975,1509290000000.0,-2710162690.0,
CF,2015,99.975,1509290000000.0,1749394493.0,112.6437147
CF,2015,99.975,1509290000000.0,1749394493.0,
CF,2015,99.975,1509290000000.0,1749394493.0,
CF,2015,99.975,1509290000000.0,1749394493.0,97.59640512
CF,2015,99.975,1509290000000.0,1749394493.0,
CF,2015,99.975,1509290000000.0,,112.6437147
CF,2015,99.975,1509290000000.0,,
CF,2015,99.975,1509290000000.0,,
CF,2015,99.975,1509290000000.0,,97.59640512
CF,2015,99.975,1509290000000.0,,
CF,2015,99.975,6678177512.0,-322373526.5,112.6437147
CF,2015,99.975,6678177512.0,-322373526.5,
CF,2015,99.975,6678177512.0,-322373526.5,
CF,2015,99.975,6678177512.0,-322373526.5,97.59640512
CF,2015,99.975,6678177512.0,-322373526.5,
CF,2015,99.975,6678177512.0,,112.6437147
CF,2015,99.975,6678177512.0,,
CF,2015,99.975,6678177512.0,,
CF,2015,99.975,6678177512.0,,97.59640512
CF,2015,99.975,6678177512.0,,
CF,2015,99.975,6678177512.0,-2710162690.0,112.6437147
CF,2015,99.975,6678177512.0,-2710162690.0,
CF,2015,99.975,6678177512.0,-2710162690.0,
CF,2015,99.975,6678177512.0,-2710162690.0,97.59640512
CF,2015,99.975,6678177512.0,-2710162690.0,
CF,2015,99.975,6678177512.0,1749394493.0,112.6437147
CF,2015,99.975,6678177512.0,1749394493.0,
CF,2015,99.975,6678177512.0,1749394493.0,
CF,2015,99.975,6678177512.0,1749394493.0,97.59640512
CF,2015,99.975,6678177512.0,1749394493.0,
CF,2015,99.975,6678177512.0,,112.6437147
CF,2015,99.975,6678177512.0,,
CF,2015,99.975,6678177512.0,,
CF,2015,99.975,6678177512.0,,97.59640512
CF,2015,99.975,6678177512.0,,
CF,2015,99.975,89178548717.0,-322373526.5,112.6437147
CF,2015,99.975,89178548717.0,-322373526.5,
CF,2015,99.975,89178548717.0,-322373526.5,
CF,2015,99.975,89178548717.0,-322373526.5,97.59640512
CF,2015,99.975,89178548717.0,-322373526.5,
CF,2015,99.975,89178548717.0,,112.6437147
CF,2015,99.975,89178548717.0,,
CF,2015,99.975,89178548717.0,,
CF,2015,99.975,89178548717.0,,97.59640512
CF,2015,99.975,89178548717.0,,
CF,2015,99.975,89178548717.0,-2710162690.0,112.6437147
CF,2015,99.975,89178548717.0,-2710162690.0,
CF,2015,99.975,89178548717.0,-2710162690.0,
CF,2015,99.975,89178548717.0,-2710162690.0,97.59640512
CF,2015,99.975,89178548717.0,-2710162690.0,
CF,2015,99.975,89178548717.0,1749394493.0,112.6437147
CF,2015,99.975,89178548717.0,1749394493.0,
CF,2015,99.975,89178548717.0,1749394493.0,
CF,2015,99.975,89178548717.0,1749394493.0,97.59640512
CF,2015,99.975,89178548717.0,1749394493.0,
CF,2015,99.975,89178548717.0,,112.6437147
CF,2015,99.975,89178548717.0,,
CF,2015,99.975,89178548717.0,,
CF,2015,99.975,89178548717.0,,97.59640512
CF,2015,99.975,89178548717.0,,
CF,2015,99.975,3632530000000.0,-322373526.5,112.6437147
CF,2015,99.975,3632530000000.0,-322373526.5,
CF,2015,99.975,3632530000000.0,-322373526.5,
CF,2015,99.975,3632530000000.0,-322373526.5,97.59640512
CF,2015,99.975,3632530000000.0,-322373526.5,
CF,2015,99.975,3632530000000.0,,112.6437147
CF,2015,99.975,3632530000000.0,,
CF,2015,99.975,3632530000000.0,,
CF,2015,99.975,3632530000000.0,,97.59640512
CF,2015,99.975,3632530000000.0,,
CF,2015,99.975,3632530000000.0,-2710162690.0,112.6437147
CF,2015,99.975,3632530000000.0,-2710162690.0,
CF,2015,99.975,3632530000000.0,-2710162690.0,
CF,2015,99.975,3632530000000.0,-2710162690.0,97.59640512
CF,2015,99.975,3632530000000.0,-2710162690.0,
CF,2015,99.975,3632530000000.0,1749394493.0,112.6437147
CF,2015,99.975,3632530000000.0,1749394493.0,
CF,2015,99.975,3632530000000.0,1749394493.0,
CF,2015,99.975,3632530000000.0,1749394493.0,97.59640512
CF,2015,99.975,3632530000000.0,1749394493.0,
CF,2015,99.975,3632530000000.0,,112.6437147
CF,2015,99.975,3632530000000.0,,
CF,2015,99.975,3632530000000.0,,
CF,2015,99.975,3632530000000.0,,97.59640512
CF,2015,99.975,3632530000000.0,,
CF,2015,163.4583333333333,1695825714.0,-322373526.5,112.6437147
CF,2015,163.4583333333333,1695825714.0,-322373526.5,
CF,2015,163.4583333333333,1695825714.0,-322373526.5,
CF,2015,163.4583333333333,1695825714.0,-322373526.5,97.59640512
CF,2015,163.4583333333333,1695825714.0,-322373526.5,
CF,2015,163.4583333333333,1695825714.0,,112.6437147
CF,2015,163.4583333333333,1695825714.0,,
CF,2015,163.4583333333333,1695825714.0,,
CF,2015,163.4583333333333,1695825714.0,,97.59640512
CF,2015,163.4583333333333,1695825714.0,,
CF,2015,163.4583333333333,1695825714.0,-2710162690.0,112.6437147
CF,2015,163.4583333333333,1695825714.0,-2710162690.0,
CF,2015,163.4583333333333,1695825714.0,-2710162690.0,
CF,2015,163.4583333333333,1695825714.0,-2710162690.0,97.59640512
CF,2015,163.4583333333333,1695825714.0,-2710162690.0,
CF,2015,163.4583333333333,1695825714.0,1749394493.0,112.6437147
CF,2015,163.4583333333333,1695825714.0,1749394493.0,
CF,2015,163.4583333333333,1695825714.0,1749394493.0,
CF,2015,163.4583333333333,1695825714.0,1749394493.0,97.59640512
CF,2015,163.4583333333333,1695825714.0,1749394493.0,
CF,2015,163.4583333333333,1695825714.0,,112.6437147
CF,2015,163.4583333333333,1695825714.0,,
CF,2015,163.4583333333333,1695825714.0,,
CF,2015,163.4583333333333,1695825714.0,,97.59640512
CF,2015,163.4583333333333,1695825714.0,,
CF,2015,163.4583333333333,1509290000000.0,-322373526.5,112.6437147
CF,2015,163.4583333333333,1509290000000.0,-322373526.5,
CF,2015,163.4583333333333,1509290000000.0,-322373526.5,
CF,2015,163.4583333333333,1509290000000.0,-322373526.5,97.59640512
CF,2015,163.4583333333333,1509290000000.0,-322373526.5,
CF,2015,163.4583333333333,1509290000000.0,,112.6437147
CF,2015,163.4583333333333,1509290000000.0,,
CF,2015,163.4583333333333,1509290000000.0,,
CF,2015,163.4583333333333,1509290000000.0,,97.59640512
CF,2015,163.4583333333333,1509290000000.0,,
CF,2015,163.4583333333333,1509290000000.0,-2710162690.0,112.6437147
CF,2015,163.4583333333333,1509290000000.0,-2710162690.0,
CF,2015,163.4583333333333,1509290000000.0,-2710162690.0,
CF,2015,163.4583333333333,1509290000000.0,-2710162690.0,97.59640512
CF,2015,163.4583333333333,1509290000000.0,-2710162690.0,
CF,2015,163.4583333333333,1509290000000.0,1749394493.0,112.6437147
CF,2015,163.4583333333333,1509290000000.0,1749394493.0,
CF,2015,163.4583333333333,1509290000000.0,1749394493.0,
CF,2015,163.4583333333333,1509290000000.0,1749394493.0,97.59640512
CF,2015,163.4583333333333,1509290000000.0,1749394493.0,
CF,2015,163.4583333333333,1509290000000.0,,112.6437147
CF,2015,163.4583333333333,1509290000000.0,,
CF,2015,163.4583333333333,1509290000000.0,,
CF,2015,163.4583333333333,1509290000000.0,,97.59640512
CF,2015,163.4583333333333,1509290000000.0,,
CF,2015,163.4583333333333,6678177512.0,-322373526.5,112.6437147
CF,2015,163.4583333333333,6678177512.0,-322373526.5,
CF,2015,163.4583333333333,6678177512.0,-322373526.5,
CF,2015,163.4583333333333,6678177512.0,-322373526.5,97.59640512
CF,2015,163.4583333333333,6678177512.0,-322373526.5,
CF,2015,163.4583333333333,6678177512.0,,112.6437147
CF,2015,163.4583333333333,6678177512.0,,
CF,2015,163.4583333333333,6678177512.0,,
CF,2015,163.4583333333333,6678177512.0,,97.59640512
CF,2015,163.4583333333333,6678177512.0,,
CF,2015,163.4583333333333,6678177512.0,-2710162690.0,112.6437147
CF,2015,163.4583333333333,6678177512.0,-2710162690.0,
CF,2015,163.4583333333333,6678177512.0,-2710162690.0,
CF,2015,163.4583333333333,6678177512.0,-2710162690.0,97.59640512
CF,2015,163.4583333333333,6678177512.0,-2710162690.0,
CF,2015,163.4583333333333,6678177512.0,1749394493.0,112.6437147
CF,2015,163.4583333333333,6678177512.0,1749394493.0,
CF,2015,163.4583333333333,6678177512.0,1749394493.0,
CF,2015,163.4583333333333,6678177512.0,1749394493.0,97.59640512
CF,2015,163.4583333333333,6678177512.0,1749394493.0,
CF,2015,163.4583333333333,6678177512.0,,112.6437147
CF,2015,163.4583333333333,6678177512.0,,
CF,2015,163.4583333333333,6678177512.0,,
CF,2015,163.4583333333333,6678177512.0,,97.59640512
CF,2015,163.4583333333333,6678177512.0,,
CF,2015,163.4583333333333,89178548717.0,-322373526.5,112.6437147
CF,2015,163.4583333333333,89178548717.0,-322373526.5,
CF,2015,163.4583333333333,89178548717.0,-322373526.5,
CF,2015,163.4583333333333,89178548717.0,-322373526.5,97.59640512
CF,2015,163.4583333333333,89178548717.0,-322373526.5,
CF,2015,163.4583333333333,89178548717.0,,112.6437147
CF,2015,163.4583333333333,89178548717.0,,
CF,2015,163.4583333333333,89178548717.0,,
CF,2015,163.4583333333333,89178548717.0,,97.59640512
CF,2015,163.4583333333333,89178548717.0,,
CF,2015,163.4583333333333,89178548717.0,-2710162690.0,112.6437147
CF,2015,163.4583333333333,89178548717.0,-2710162690.0,
CF,2015,163.4583333333333,89178548717.0,-2710162690.0,
CF,2015,163.4583333333333,89178548717.0,-2710162690.0,97.59640512
CF,2015,163.4583333333333,89178548717.0,-2710162690.0,
CF,2015,163.4583333333333,89178548717.0,1749394493.0,112.6437147
CF,2015,163.4583333333333,89178548717.0,1749394493.0,
CF,2015,163.4583333333333,89178548717.0,1749394493.0,
CF,2015,163.4583333333333,89178548717.0,1749394493.0,97.59640512
CF,2015,163.4583333333333,89178548717.0,1749394493.0,
CF,2015,163.4583333333333,89178548717.0,,112.6437147
CF,2015,163.4583333333333,89178548717.0,,
CF,2015,163.4583333333333,89178548717.0,,
CF,2015,163.4583333333333,89178548717.0,,97.59640512
CF,2015,163.4583333333333,89178548717.0,,
CF,2015,163.4583333333333,3632530000000.0,-322373526.5,112.6437147
CF,2015,163.4583333333333,3632530000000.0,-322373526.5,
CF,2015,163.4583333333333,3632530000000.0,-322373526.5,
CF,2015,163.4583333333333,3632530000000.0,-322373526.5,97.59640512
CF,2015,163.4583333333333,3632530000000.0,-322373526.5,
CF,2015,163.4583333333333,3632530000000.0,,112.6437147
CF,2015,163.4583333333333,3632530000000.0,,
CF,2015,163.4583333333333,3632530000000.0,,
CF,2015,163.4583333333333,3632530000000.0,,97.59640512
CF,2015,163.4583333333333,3632530000000.0,,
CF,2015,163.4583333333333,3632530000000.0,-2710162690.0,112.6437147
CF,2015,163.4583333333333,3632530000000.0,-2710162690.0,
CF,2015,163.4583333333333,3632530000000.0,-2710162690.0,
CF,2015,163.4583333333333,3632530000000.0,-2710162690.0,97.59640512
CF,2015,163.4583333333333,3632530000000.0,-2710162690.0,
CF,2015,163.4583333333333,3632530000000.0,1749394493.0,112.6437147
CF,2015,163.4583333333333,3632530000000.0,1749394493.0,
CF,2015,163.4583333333333,3632530000000.0,1749394493.0,
CF,2015,163.4583333333333,3632530000000.0,1749394493.0,97.59640512
CF,2015,163.4583333333333,3632530000000.0,1749394493.0,
CF,2015,163.4583333333333,3632530000000.0,,112.6437147
CF,2015,163.4583333333333,3632530000000.0,,
CF,2015,163.4583333333333,3632530000000.0,,
CF,2015,163.4583333333333,3632530000000.0,,97.59640512
CF,2015,163.4583333333333,3632530000000.0,,
EE,2015,195.0433333333333,23311847751.0,830312847.8,
RS,2015,182.6583333333334,41297410635.0,-2790839289.0,
LV,2015,99.99999916666664,26344565877.0,-313207722.4,98.15257572
ME,2015,100.0,4054730078.0,-748212573.9,
HU,2015,135.1,125174000000.0,9679038422.0,88.31533378
LT,2015,99.99999166666667,41540954817.0,-409931727.7,
MN,2015,79.99854910714285,11619892591.0,-149381040.8,
SI,2015,100.0008333333333,42709468275.0,3463726161.0,
MK,2015,109.6991666666666,3202940000000.0,,
MK,2015,109.6991666666666,3202940000000.0,,98.14291046
MK,2015,109.6991666666666,3202940000000.0,,
MK,2015,109.6991666666666,3202940000000.0,,
MK,2015,109.6991666666666,3202940000000.0,-1632711121.0,
MK,2015,109.6991666666666,3202940000000.0,-1632711121.0,98.14291046
MK,2015,109.6991666666666,3202940000000.0,-1632711121.0,
MK,2015,109.6991666666666,3202940000000.0,-1632711121.0,
MK,2015,109.6991666666666,3202940000000.0,,
MK,2015,109.6991666666666,3202940000000.0,,98.14291046
MK,2015,109.6991666666666,3202940000000.0,,
MK,2015,109.6991666666666,3202940000000.0,,
MK,2015,109.6991666666666,3202940000000.0,,
MK,2015,109.6991666666666,3202940000000.0,,98.14291046
MK,2015,109.6991666666666,3202940000000.0,,
MK,2015,109.6991666666666,3202940000000.0,,
MK,2015,109.6991666666666,10064519963.0,,
MK,2015,109.6991666666666,10064519963.0,,98.14291046
MK,2015,109.6991666666666,10064519963.0,,
MK,2015,109.6991666666666,10064519963.0,,
MK,2015,109.6991666666666,10064519963.0,-1632711121.0,
MK,2015,109.6991666666666,10064519963.0,-1632711121.0,98.14291046
MK,2015,109.6991666666666,10064519963.0,-1632711121.0,
MK,2015,109.6991666666666,10064519963.0,-1632711121.0,
MK,2015,109.6991666666666,10064519963.0,,
MK,2015,109.6991666666666,10064519963.0,,98.14291046
MK,2015,109.6991666666666,10064519963.0,,
MK,2015,109.6991666666666,10064519963.0,,
MK,2015,109.6991666666666,10064519963.0,,
MK,2015,109.6991666666666,10064519963.0,,98.14291046
MK,2015,109.6991666666666,10064519963.0,,
MK,2015,109.6991666666666,10064519963.0,,
MK,2015,109.6991666666666,1461560000000.0,,
MK,2015,109.6991666666666,1461560000000.0,,98.14291046
MK,2015,109.6991666666666,1461560000000.0,,
MK,2015,109.6991666666666,1461560000000.0,,
MK,2015,109.6991666666666,1461560000000.0,-1632711121.0,
MK,2015,109.6991666666666,1461560000000.0,-1632711121.0,98.14291046
MK,2015,109.6991666666666,1461560000000.0,-1632711121.0,
MK,2015,109.6991666666666,1461560000000.0,-1632711121.0,
MK,2015,109.6991666666666,1461560000000.0,,
MK,2015,109.6991666666666,1461560000000.0,,98.14291046
MK,2015,109.6991666666666,1461560000000.0,,
MK,2015,109.6991666666666,1461560000000.0,,
MK,2015,109.6991666666666,1461560000000.0,,
MK,2015,109.6991666666666,1461560000000.0,,98.14291046
MK,2015,109.6991666666666,1461560000000.0,,
MK,2015,109.6991666666666,1461560000000.0,,
MK,2015,109.6991666666666,1447590000000.0,,
MK,2015,109.6991666666666,1447590000000.0,,98.14291046
MK,2015,109.6991666666666,1447590000000.0,,
MK,2015,109.6991666666666,1447590000000.0,,
MK,2015,109.6991666666666,1447590000000.0,-1632711121.0,
MK,2015,109.6991666666666,1447590000000.0,-1632711121.0,98.14291046
MK,2015,109.6991666666666,1447590000000.0,-1632711121.0,
MK,2015,109.6991666666666,1447590000000.0,-1632711121.0,
MK,2015,109.6991666666666,1447590000000.0,,
MK,2015,109.6991666666666,1447590000000.0,,98.14291046
MK,2015,109.6991666666666,1447590000000.0,,
MK,2015,109.6991666666666,1447590000000.0,,
MK,2015,109.6991666666666,1447590000000.0,,
MK,2015,109.6991666666666,1447590000000.0,,98.14291046
MK,2015,109.6991666666666,1447590000000.0,,
MK,2015,109.6991666666666,1447590000000.0,,
BA,2015,100.0,16404348871.0,-2962992631.0,
PL,2015,122.85,480054000000.0,9926780740.0,92.5658611
BO,2015,99.99999999999994,33000198248.0,-2044775813.0,137.6291009
ZA,2015,63.60833333333332,1668610000000.0,,
ZA,2015,63.60833333333332,1668610000000.0,,
ZA,2015,63.60833333333332,1668610000000.0,,
ZA,2015,63.60833333333332,1668610000000.0,,75.24329247
ZA,2015,63.60833333333332,1668610000000.0,,
ZA,2015,63.60833333333332,1668610000000.0,,
ZA,2015,63.60833333333332,1668610000000.0,,
ZA,2015,63.60833333333332,1668610000000.0,,75.24329247
ZA,2015,63.60833333333332,1668610000000.0,,
ZA,2015,63.60833333333332,1668610000000.0,,
ZA,2015,63.60833333333332,1668610000000.0,,
ZA,2015,63.60833333333332,1668610000000.0,,75.24329247
ZA,2015,63.60833333333332,1668610000000.0,-4505144659.0,
ZA,2015,63.60833333333332,1668610000000.0,-4505144659.0,
ZA,2015,63.60833333333332,1668610000000.0,-4505144659.0,
ZA,2015,63.60833333333332,1668610000000.0,-4505144659.0,75.24329247
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,75.24329247
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,75.24329247
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,75.24329247
ZA,2015,63.60833333333332,1670040000000.0,-4505144659.0,
ZA,2015,63.60833333333332,1670040000000.0,-4505144659.0,
ZA,2015,63.60833333333332,1670040000000.0,-4505144659.0,
ZA,2015,63.60833333333332,1670040000000.0,-4505144659.0,75.24329247
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,75.24329247
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,75.24329247
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,
ZA,2015,63.60833333333332,1670040000000.0,,75.24329247
ZA,2015,63.60833333333332,1670040000000.0,-4505144659.0,
ZA,2015,63.60833333333332,1670040000000.0,-4505144659.0,
ZA,2015,63.60833333333332,1670040000000.0,-4505144659.0,
ZA,2015,63.60833333333332,1670040000000.0,-4505144659.0,75.24329247
ZA,2015,63.60833333333332,346710000000.0,,
ZA,2015,63.60833333333332,346710000000.0,,
ZA,2015,63.60833333333332,346710000000.0,,
ZA,2015,63.60833333333332,346710000000.0,,75.24329247
ZA,2015,63.60833333333332,346710000000.0,,
ZA,2015,63.60833333333332,346710000000.0,,
ZA,2015,63.60833333333332,346710000000.0,,
ZA,2015,63.60833333333332,346710000000.0,,75.24329247
ZA,2015,63.60833333333332,346710000000.0,,
ZA,2015,63.60833333333332,346710000000.0,,
ZA,2015,63.60833333333332,346710000000.0,,
ZA,2015,63.60833333333332,346710000000.0,,75.24329247
ZA,2015,63.60833333333332,346710000000.0,-4505144659.0,
ZA,2015,63.60833333333332,346710000000.0,-4505144659.0,
ZA,2015,63.60833333333332,346710000000.0,-4505144659.0,
ZA,2015,63.60833333333332,346710000000.0,-4505144659.0,75.24329247
MV,2015,94.54544790915432,4129505319.0,377233235.6,
SR,2015,66.44308442566366,5126237646.0,,
NE,2015,82.51720026,9683867926.0,-1567885079.0,
AL,2015,93.89177652,11386853113.0,-1966079569.0,
EC,2015,103.2203808815514,97209558000.0,-2254356000.0,
JM,2015,86.84166666666665,14188936958.0,-2309134659.0,
CL,2015,69.13467462,242450000000.0,-2344377344.0,90.98521383
SV,2015,109.3733333333334,23438240000.0,-4122300000.0,
MX,2015,87.65456833333332,1213290000000.0,-25326664234.0,90.62608255
UZ,2015,53.45876291676832,86196264755.0,-2766183785.0,
MW,2015,46.62503416,9219474379.0,,80.39995204
SM,2015,99.77156264,1419401071.0,390922195.3,
UY,2015,55.93961445,57680327999.0,-214881316.6,107.3796203
LY,2015,150.7833333333333,48717501321.0,-6065406419.0,
VU,2015,145.475,730870803.0,-153336340.3,
TN,2015,100.0,45779494042.0,-4783432103.0,97.49279154
CG,2015,93.52597577383884,37917706497.0,-1471698184.0,121.6125245
CG,2015,93.52597577383884,37917706497.0,-1471698184.0,
CG,2015,93.52597577383884,37917706497.0,-4427610294.0,121.6125245
CG,2015,93.52597577383884,37917706497.0,-4427610294.0,
CG,2015,93.52597577383884,12434793867.0,-1471698184.0,121.6125245
CG,2015,93.52597577383884,12434793867.0,-1471698184.0,
CG,2015,93.52597577383884,12434793867.0,-4427610294.0,121.6125245
CG,2015,93.52597577383884,12434793867.0,-4427610294.0,
SN,2015,78.61261797,17774766696.0,-2267340116.0,
HT,2015,74.58489426288925,14849629309.0,-2733853011.0,
PA,2015,102.7666666666667,55767806100.0,-1007120600.0,
KN,2015,107.345,957222222.2,,103.3776587
HR,2015,100.0,51005200670.0,107131976.1,92.63422004
BF,2015,101.6533333333333,11832159316.0,-813329644.2,
NG,2015,173.1236439582994,493027000000.0,,119.8621395
RO,2015,99.99979347779082,177885000000.0,-1462552928.0,98.32774941
MD,2015,47.63604065443132,7797667197.0,-1976909181.0,99.12391422
IR,2015,25.59904270838198,409192000000.0,-8105758514.0,97.79934254
US,2016,110.0670089342698,18804900000000.0,-503272000000.0,114.5684021
GB,2016,101.0,2689110000000.0,-50977914006.0,102.5113664
AT,2016,93.30436833333334,393687000000.0,14776305348.0,99.87638998
BE,2016,102.8941666666667,474272000000.0,846891571.6,97.40819664
FR,2016,100.1825,2470410000000.0,-8555918301.0,93.01640066
DK,2016,100.25,312182000000.0,18840555435.0,95.82492236
DE,2016,95.31753833333332,3537780000000.0,256951000000.0,94.08299836
IT,2016,99.875,1887110000000.0,59733694414.0,94.65085124
LU,2016,100.2908333333333,62216885436.0,21004332240.0,98.09477203
NL,2016,100.3166666666667,797164000000.0,86519974912.0,97.32323576
NO,2016,103.55,370957000000.0,10236547619.0,84.74829211
SE,2016,316.43,514218000000.0,13149043398.0,93.94018211
CH,2016,99.32629166666668,687895000000.0,69267821492.0,108.1574706
CA,2016,128.375,1527990000000.0,-36038362646.0,81.70899235
JP,2016,98.09999999999998,5003680000000.0,40314211664.0,78.92207575
FI,2016,100.3516666666667,238778000000.0,-2520418388.0,97.37931978
GR,2016,99.26715833333336,193097000000.0,-2508121801.0,89.51897683
IS,2016,154.1705083333334,20793168031.0,1379636878.0,128.5596456
IE,2016,82.83333333333331,305733000000.0,56957861453.0,89.46301757
MT,2016,98.50385392,12025782834.0,1560180691.0,91.21920202
PT,2016,101.09375,206305000000.0,2450560626.0,96.67790238
ES,2016,93.22233333333332,1243020000000.0,49290395615.0,94.66600874
AU,2016,109.05,1206840000000.0,-29164313043.0,91.00224198
BO,2016,280.8458333333332,33941126200.0,-2520136579.0,143.4560422
NZ,2016,98.450245,188898000000.0,1544003759.0,106.204194
AR,2016,,557532000000.0,-5796649660.0,
BO,2016,96.59583333333332,33941126200.0,-2520136579.0,143.4560422
BR,2016,4686.786666666668,1795690000000.0,7176956033.0,73.23776135
CO,2016,91.98715833333333,282720000000.0,-19135554970.0,74.18485818
CR,2016,92.95325,58847019610.0,201088754.1,113.968063
DO,2016,89.14898121382062,75704647878.0,-2851954740.0,93.69162636
GT,2016,71.60385836,66053403469.0,-5856663943.0,
HN,2016,292.5083333333332,21717604952.0,-3124622017.0,
NI,2016,197.0445634166667,13286101094.0,-2132388112.0,102.2630532
PY,2016,94.55727487642382,36089700223.0,2355629077.0,110.9746038
PE,2016,85.00954217895772,191898000000.0,-361178550.2,
AG,2016,96.08866416684782,1489692593.0,119500000.0,111.6984408
AG,2016,96.08866416684782,1489692593.0,119500000.0,
AG,2016,96.08866416684782,1489692593.0,119500000.0,
